Year,Month,Day,Site,Depth,Transect,Observer,Species_Code,Coral_genus,Coral_spp,length,width,height,coral_SA,Area_surveyed,Disease_y_n,Disease_type,pale_perc,pale_bleached_perc,bleached_perc,new_mortality,trans_mortality,old_mortality,total_SA_dead,total_live__SA,,
2022,September,3,Coral City,31,1,AM,ofav,Orbicella,faveolata,45.00,50.00,30.00,4476.769531,,,,,,,,,,0,4476.769531,,
2022,September,3,Coral City,31,1,AM,ofav,Orbicella,faveolata,20.00,20.00,15.00,942.4777961,,,,,,,,,,0,942.4777961,,
2022,September,3,Coral City,31,1,AM,alam,Agaricia,larmarcki,18.00,13.00,2.00,97.38937226,,,,,,,,,,0,97.38937226,,
2022,September,3,Coral City,31,1,AM,alam,Agaricia,larmarcki,40.00,33.00,2.00,229.3362637,,,,,,,,,,0,229.3362637,,
2022,September,3,Coral City,31,1,AM,alam,Agaricia,larmarcki,15.00,15.00,2.00,94.24777961,,,,,,,,,,0,94.24777961,,
2022,September,3,Coral City,31,1,AM,past,Porites,astreoides,20.00,15.00,2.00,109.9557429,,,,,,,,,,0,109.9557429,,
2022,September,3,Coral City,31,1,AM,aaga,Agaricia,agaricites,15.00,17.00,3.00,150.7964474,,,,,,,,,,0,150.7964474,,
2022,September,3,Coral City,31,1,AM,aaga,Agaricia,agaricites,6.00,4.00,3.00,47.1238898,,,,,,,,,,0,47.1238898,,
2022,September,3,Coral City,31,1,AM,oann,Orbicella,annularis,50.00,40.00,30.00,4241.150082,,,,,,,,,,0,4241.150082,,
2022,September,3,Coral City,31,1,AM,malc,Millepora,alcicornis,11.00,7.00,9.00,254.4690049,,,,,,,,,,0,254.4690049,,
2022,September,3,Westpoint,38,1,AM,oann,Orbicella,annularis,10.00,12.00,18.00,622.0353454,,,,,,,,,18,111.9663622,510.0689832,,
2022,September,3,Westpoint,38,1,AM,SSID,Siderastrea,siderea,18.00,9.00,5.00,212.0575041,,,,,,,,,,0,212.0575041,,
2022,September,3,Westpoint,38,1,AM,MLAM,Mycetophellia,larmarckiana,2.00,10.00,2.00,37.69911184,,,,,,,,,,0,37.69911184,,
2022,September,3,Westpoint,38,1,AM,AAGA,Agaricia,agaricites,11.00,7.00,9.00,254.4690049,,,,,,,,,,0,254.4690049,,
2022,September,3,Westpoint,38,1,AM,SSID,Siderastrea,siderea,8.00,6.00,3.00,65.97344573,,,,,,,,,,0,65.97344573,,
2022,September,3,Westpoint,38,1,AM,AAGA,Agaricia,agaricites,30.00,20.00,10.00,785.3981634,,,,,,,,,,0,785.3981634,,
2022,September,3,Westpoint,38,1,AM,OANN,Orbicella,annularis,12.00,8.00,16.00,502.6548246,,,,,,,,,,0,502.6548246,,
2022,September,3,Westpoint,38,1,AM,PAST,Porites,astreoides,12.00,6.00,4.00,113.0973355,,,,,,,,,,0,113.0973355,,
2022,September,3,Westpoint,38,1,AM,SINT,Stephanocoenia ,intersepta,4.00,5.00,1.00,14.13716694,,,,,,,,,,0,14.13716694,,
2022,September,3,Westpoint,38,1,AM,OFAV,Orbicella,faveolata,6.00,4.00,2.00,31.41592654,,,,,,,,,,0,31.41592654,,
2022,September,3,Westpoint,38,1,AM,SSID,Siderastrea,siderea,10.00,8.00,4.00,113.0973355,,,,,,,,,,0,113.0973355,,
