Year,Month,Day,Site,Depth (m),Transect,Observer,Species_Code,Coral_genus,Coral_spp,length,width,height,coral_SA,Area_surveyed,Disease_y_n,Disease_type,pale_perc,pale_bleached_perc,bleached_perc,new_mortality,trans_mortality,old_mortality,total_SA_dead,total_live__SA,,
2023,7,5,Snapshot,11.5,1,GGG,past,Porites,astreoides,17.00,11.00,5.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,past,Porites,astreoides,6.00,7.00,5.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,aaga,Agaricia,agaricites,40.00,25.00,30.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,past,Porites,astreoides,9.00,6.00,3.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,past,Porites,astreoides,6.00,5.00,4.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,pstr,Pseudodiploria,strigosa,21.00,12.00,8.00,,,,,,,,,,5,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,aaga,Agaricia,agaricites,8.00,11.00,5.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,aaga,Agaricia,agaricites,15.00,23.00,6.00,,,,dblotch,,,,,,10,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,mali,Mycetophellia,aliciae,5.00,3.00,1.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,past,Porites,astreoides,10.00,6.00,5.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,past,Porites,astreoides,7.00,6.00,4.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,aaga,Agaricia,agaricites,6.00,6.00,2.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,aaga,Agaricia,agaricites,16.00,5.00,8.00,,,,,,,,,,20,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,ppor,Porites,porites,10.00,12.00,8.00,,,,,,,,,,10,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,aaga,Agaricia,agaricites,10.00,7.00,2.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,aten,Agaricia,tenuifolia,25.00,20.00,30.00,,,,,,,,,,5,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,past,Porites,astreoides,14.00,10.00,2.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,ahum,Agaricia,humilis,16.00,11.00,11.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,aaga,Agaricia,agaricites,22.00,10.00,2.00,,,,,,,,,,40,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,aaga,Agaricia,agaricites,32.00,15.00,30.00,,,,,,,,,,10,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,past,Porites,astreoides,24.00,12.00,9.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,aaga,Agaricia,agaricites,30.00,10.00,2.00,,,,,,,,,,15,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,oann,Orbicella,annularis,18.00,15.00,8.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,aaga,Agaricia,agaricites,30.00,15.00,35.00,,,,,,,,,,10,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,aaga,Agaricia,agaricites,12.00,8.00,10.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,aaga,Agaricia,agaricites,10.00,10.00,15.00,,,,,,,,,,15,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,aaga,Agaricia,agaricites,35.00,15.00,25.00,,,,dblotch,,,,,,25,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,aaga,Agaricia,agaricites,18.00,15.00,20.00,,,,dblotch,,,,,,20,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,aaga,Agaricia,agaricites,8.00,7.00,10.00,,,,,,,,,,10,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,past,Porites,astreoides,18.00,18.00,3.00,,,,,,,,,,5,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,past,Porites,astreoides,8.00,6.00,5.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,malc,Millepora,alcicornis,10.00,10.00,5.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,srad,Siderastrea,radians,6.00,4.00,1.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,past,Porites,astreoides,10.00,5.00,3.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,past,Porites,astreoides,6.00,4.00,3.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,past,Porites,astreoides,8.00,4.00,3.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,sint,Stephanocoenia ,intersepta,8.00,5.00,1.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,aaga,Agaricia,agaricites,16.00,14.00,2.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,past,Porites,astreoides,10.00,8.00,4.00,,,,,,,,,,5,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,sint,Stephanocoenia ,intersepta,9.00,9.00,2.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,past,Porites,astreoides,5.00,5.00,3.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,aaga,Agaricia,agaricites,20.00,12.00,2.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,mdec,Madracis,decactis,8.00,5.00,4.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,oann,Orbicella,annularis,22.00,14.00,12.00,,,,,,,,,,15,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,mali,Mycetophellia,aliciae,6.00,7.00,2.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,alam,Agaricia,larmarcki,35.00,25.00,2.00,,,,,,,,,,10,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,malc,Millepora,alcicornis,29.00,1.00,23.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,aaga,Agaricia,agaricites,30.00,10.00,25.00,,,,,,,,,,20,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,past,Porites,astreoides,17.00,13.00,8.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,past,Porites,astreoides,10.00,7.00,2.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,past,Porites,astreoides,8.00,5.00,3.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,past,Porites,astreoides,17.00,12.00,2.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,ofav,Orbicella,faveolata,28.00,20.00,28.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,aten,Agaricia,tenuifolia,13.00,8.00,12.00,,,,,,,,,,10,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,ofav,Orbicella,faveolata,7.00,6.00,1.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,past,Porites,astreoides,5.00,4.00,2.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,ahum,Agaricia,humilis,12.00,6.00,6.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,past,Porites,astreoides,9.00,6.00,3.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,ffra,Favia,fragum,5.00,4.00,2.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,past,Porites,astreoides,7.00,6.00,4.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,past,Porites,astreoides,6.00,5.00,4.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,scub,Scolymia,cubensis,5.00,5.00,1.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,ppor,Porites,porites,30.00,24.00,10.00,,,,,,,,,,50,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,oann,Orbicella,annularis,20.00,15.00,10.00,,,,,,,,,,5,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,lcuc,Leptoseris,cucullatta,5.00,4.00,1.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,aaga,Agaricia,agaricites,18.00,13.00,1.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,alam,Agaricia,larmarcki,13.00,14.00,4.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,mali,Mycetophellia,aliciae,5.00,4.00,2.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,past,Porites,astreoides,16.00,16.00,2.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,oann,Orbicella,annularis,16.00,13.00,12.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,malc,Millepora,alcicornis,6.00,1.00,25.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,cnat,Colpophyllia,natans,90.00,70.00,75.00,,,,,,,,,,5,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,oann,Orbicella,annularis,90.00,85.00,50.00,,,,,,,,,,40,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,past,Porites,astreoides,25.00,15.00,3.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,malc,Millepora,alcicornis,20.00,1.00,25.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,malc,Millepora,alcicornis,10.00,1.00,12.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,past,Porites,astreoides,12.00,12.00,8.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,mlam,Mycetophellia,larmarckiana,17.00,17.00,1.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,malc,Millepora,alcicornis,20.00,5.00,15.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,mdec,Madracis,decactis,30.00,8.00,6.00,,,,,,,,,,15,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,mdec,Madracis,decactis,20.00,20.00,6.00,,,,,,,,,,10,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,ppor,Porites,porites,20.00,20.00,10.00,,,,,,,,,,5,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,aaga,Agaricia,agaricites,8.00,4.00,8.00,,,,,,,,,,5,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,past,Porites,astreoides,18.00,10.00,6.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,oann,Orbicella,annularis,13.00,10.00,6.00,,,,,,,,,,10,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,oann,Orbicella,annularis,95.00,55.00,15.00,,,,,,,,,,10,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,ofav,Orbicella,faveolata,225.00,90.00,120.00,,,,,,,,,,5,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,malc,Millepora,alcicornis,18.00,8.00,20.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,past,Porites,astreoides,35.00,40.00,10.00,,,,,,,,,,10,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,past,Porites,astreoides,6.00,6.00,4.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,past,Porites,astreoides,6.00,6.00,4.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,mcav,Montastraea,cavernosa,40.00,50.00,2.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,ssid,Siderastrea,siderea,10.00,8.00,2.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,ppor,Porites,porites,9.00,7.00,3.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,malc,Millepora,alcicornis,29.00,6.00,22.00,,,,,,,,,,,0,0,,
2023,7,5,Snapshot,11.5,1,GGG,ofav,Orbicella,faveolata,32.00,45.00,35.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,aaga,Agaricia,agaricites,20.00,11.00,7.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,mare,Mancina,areolata,9.00,8.00,3.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,ssid,Siderastrea,siderea,60.00,50.00,25.00,,,,,100,,,,,30,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,aaga,Agaricia,agaricites,13.00,10.00,5.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,ssid,Siderastrea,siderea,19.00,12.00,5.00,,,,,100,,,,,25,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,ppor,Porites,porites,35.00,20.00,15.00,,,,,,,,,,50,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,pfur,Porites,furcata,20.00,15.00,10.00,,,,,,,,,,10,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,past,Porites,astreoides,8.00,9.00,4.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,past,Porites,astreoides,11.00,10.00,5.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,aaga,Agaricia,agaricites,11.00,3.00,9.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,ofra,Orbicella,franksi,13.00,12.00,4.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,past,Porites,astreoides,9.00,4.00,5.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,aaga,Agaricia,agaricites,14.00,11.00,15.00,,,,,,,,,,15,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,ppor,Porites,porites,60.00,40.00,15.00,,,,,,,,,,70,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,ppor,Porites,porites,28.00,21.00,13.00,,,,,,,,,,5,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,aaga,Agaricia,agaricites,10.00,5.00,10.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,mcav,Montastraea,cavernosa,17.00,15.00,7.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,ofav,Orbicella,faveolata,35.00,40.00,35.00,,,,,,,,,,5,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,past,Porites,astreoides,16.00,10.00,2.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,mdec,Madracis,decactis,8.00,5.00,5.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,mcav,Montastraea,cavernosa,8.00,5.00,6.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,past,Porites,astreoides,14.00,12.00,4.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,past,Porites,astreoides,12.00,10.00,4.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,ofav,Orbicella,faveolata,20.00,20.00,23.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,ofav,Orbicella,faveolata,15.00,10.00,20.00,,,,wpi,,,,,,10,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,aaga,Agaricia,agaricites,27.00,22.00,10.00,,,,,,,,,,30,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,aaga,Agaricia,agaricites,20.00,12.00,20.00,,,,db,,,,,,10,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,aaga,Agaricia,agaricites,30.00,20.00,15.00,,,,db,,,,,,15,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,ppor,Porites,porites,100.00,40.00,20.00,,,,,,,,,,75,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,aaga,Agaricia,agaricites,15.00,15.00,4.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,aaga,Agaricia,agaricites,20.00,20.00,20.00,,,,,,,,,,20,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,ofra,Orbicella,franksi,60.00,50.00,25.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,mare,Mancina,areolata,6.00,5.00,2.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,oann,Orbicella,annularis,14.00,13.00,15.00,,,,,,,,,,5,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,ofav,Orbicella,faveolata,23.00,14.00,6.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,afra,Agaricia,fragilis,13.00,12.00,2.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,ppor,Porites,porites,7.00,45.00,10.00,,,,,,,,,,25,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,aaga,Agaricia,agaricites,30.00,10.00,2.00,,,,,,,,,,10,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,aaga,Agaricia,agaricites,20.00,15.00,8.00,,,,,,,,,,10,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,ppor,Porites,porites,25.00,8.00,5.00,,,,,,,,,,15,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,mare,Mancina,areolata,15.00,10.00,4.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,oann,Orbicella,annularis,30.00,15.00,30.00,,,,,,,,,,10,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,aaga,Agaricia,agaricites,20.00,8.00,7.00,,,,,,,,,,15,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,past,Porites,astreoides,7.00,4.00,2.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,past,Porites,astreoides,7.00,4.00,2.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,malc,Millepora,alcicornis,9.00,1.00,20.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,oann,Orbicella,annularis,35.00,25.00,15.00,,,,,,,,,,10,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,alam,Agaricia,larmarcki,8.00,5.00,2.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,mare,Mancina,areolata,5.00,5.00,2.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,past,Porites,astreoides,7.00,5.00,1.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,dsto,Dichocoenia,stokesii,6.00,2.00,1.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,aaga,Agaricia,agaricites,12.00,10.00,2.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,past,Porites,astreoides,6.00,7.00,2.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,ofav,Orbicella,faveolata,130.00,60.00,35.00,,,,,,,,,,35,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,oann,Orbicella,annularis,80.00,110.00,40.00,,,,,,,,,,40,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,aaga,Agaricia,agaricites,18.00,12.00,2.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,mlam,Mycetophellia,larmarckiana,12.00,10.00,2.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,aaga,Agaricia,agaricites,15.00,18.00,6.00,,,,,,,,,,20,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,ofav,Orbicella,faveolata,60.00,40.00,25.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,ofav,Orbicella,faveolata,55.00,35.00,30.00,,,,,,,,,,10,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,ppor,Porites,porites,4.00,5.00,1.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,aaga,Agaricia,agaricites,35.00,35.00,20.00,,,,wpi,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,ofav,Orbicella,faveolata,50.00,60.00,40.00,,,,,,,,,,10,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,aaga,Agaricia,agaricites,35.00,45.00,15.00,,,,,,,,,,10,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,past,Porites,astreoides,25.00,12.00,2.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,ppor,Porites,porites,10.00,5.00,8.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,aaga,Agaricia,agaricites,18.00,12.00,5.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,ssid,Siderastrea,siderea,12.00,10.00,5.00,,,,,100,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,ppor,Porites,porites,10.00,40.00,10.00,,,,,,,,,,40,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,ofra,Orbicella,franksi,18.00,12.00,1.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,ofra,Orbicella,franksi,20.00,15.00,2.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,malc,Millepora,alcicornis,18.00,1.00,12.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,past,Porites,astreoides,10.00,7.00,3.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,ppor,Porites,porites,10.00,5.00,5.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,ppor,Porites,porites,25.00,20.00,10.00,,,,,,,,,,60,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,aaga,Agaricia,agaricites,18.00,8.00,4.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,aaga,Agaricia,agaricites,8.00,6.00,6.00,,,,dblotch,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,ofav,Orbicella,faveolata,100.00,45.00,30.00,,,,,,,,,,10,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,aaga,Agaricia,agaricites,35.00,20.00,2.00,,,,,,,,,,20,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,aaga,Agaricia,agaricites,12.00,20.00,2.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,mdan,#N/A,#N/A,12.00,6.00,4.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,aaga,Agaricia,agaricites,20.00,15.00,12.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,aaga,Agaricia,agaricites,12.00,10.00,8.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,ppor,Porites,porites,50.00,20.00,15.00,,,,,,,,,,60,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,past,Porites,astreoides,12.00,5.00,2.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,past,Porites,astreoides,9.00,7.00,2.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,aaga,Agaricia,agaricites,25.00,15.00,20.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,alam,Agaricia,larmarcki,10.00,10.00,2.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,mare,Mancina,areolata,9.00,8.00,2.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,past,Porites,astreoides,8.00,6.00,4.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,aaga,Agaricia,agaricites,11.00,9.00,2.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,past,Porites,astreoides,9.00,6.00,5.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,mare,Mancina,areolata,5.00,4.00,2.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,ppor,Porites,porites,15.00,10.00,8.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,aaga,Agaricia,agaricites,20.00,18.00,2.00,,,,wpi,,,,,,5,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,aaga,Agaricia,agaricites,55.00,90.00,40.00,,,,,,,,,,60,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,ssid,Siderastrea,siderea,20.00,15.00,5.00,,,,wpi,,,,,,5,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,aaga,Agaricia,agaricites,15.00,20.00,8.00,,,,,,,,,,,0,0,,
2023,7,4,Jigsaw,11.5,1,GGG,ppor,Porites,porites,26.00,22.00,7.00,,,,,,,,,,,0,0,,
,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0,0,,
,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0,0,,
,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0,0,,
,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0,0,,
,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0,0,,
,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0,0,,
,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0,0,,
,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0,0,,
,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0,0,,
,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0,0,,
,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0,0,,
,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0,0,,
,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0,0,,
,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0,0,,
,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0,0,,
,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0,0,,
,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0,0,,
,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0,0,,
,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0,0,,
,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0,0,,
,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0,0,,
,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0,0,,
,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0,0,,
,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0,0,,
,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0,0,,
,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0,0,,
,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0,0,,
,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0,0,,
,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0,0,,
