Year,Month,Day,Site,Depth,Transect,Observer,Species_Code,Coral_genus,Coral_spp,length,width,height,coral_SA,Area_surveyed,Disease_y_n,Disease_type,pale_perc,pale_bleached_perc,bleached_perc,new_mortality,trans_mortality,old_mortality,total_SA_dead,total_live__SA,,
2022,9,5,Marthas,53,1,JLR,SSID,Siderastrea,siderea,13.00,10.00,9.00,325.1548396,,,,,,,,,0,0,325.1548396,,
2022,9,5,Marthas,53,1,JLR,DLAB,Diploria,labyrinthyformis,40.00,30.00,20.00,2199.114858,,,,10,,,,,0,0,2199.114858,,
2022,9,5,Marthas,53,1,JLR,DLAB,Diploria,labyrinthyformis,18.00,12.00,1.00,47.1238898,,,,,,,,,10,4.71238898,42.41150082,,
2022,9,5,Marthas,53,1,JLR,AAGA,Agaricia,agaricites,13.00,10.00,1.00,36.12831552,,,,,,,,,40,14.45132621,21.67698931,,
2022,9,5,Marthas,53,1,JLR,AAGA,Agaricia,agaricites,18.00,13.00,1.00,48.69468613,,,,,,,,,0,0,48.69468613,,
2022,9,5,Marthas,53,1,JLR,PAST,Porites,astreoides,9.00,6.00,6.00,141.3716694,,,,,,,,,5,7.068583471,134.3030859,,
2022,9,5,Marthas,53,1,JLR,MDEC,Madracis,decactis,50.00,30.00,35.00,4398.229715,,,,,,,,,10,439.8229715,3958.406744,,
2022,9,5,Marthas,53,1,JLR,AAGA,Agaricia,agaricites,14.00,10.00,9.00,339.2920066,,,,,,,,,75,254.4690049,84.82300165,,
2022,9,5,Marthas,53,1,JLR,MARE,Mancina,areolata,6.00,5.00,1.00,17.27875959,,,,,,,,,60,10.36725576,6.911503838,,
2022,9,5,Marthas,53,1,JLR,AAGA,Agaricia,agaricites,12.00,8.00,1.00,31.41592654,,,,,,,,,0,0,31.41592654,,
2022,9,5,Marthas,53,1,JLR,AAGA,Agaricia,agaricites,16.00,14.00,1.00,47.1238898,,,,,,,,,0,0,47.1238898,,
2022,9,5,Marthas,53,1,JLR,AAGA,Agaricia,agaricites,21.00,15.00,1.00,56.54866776,,,,,,,,,0,0,56.54866776,,
2022,9,5,Marthas,53,1,JLR,MALC,Millepora,alcicornis,10.00,8.00,10.00,282.7433388,,,,,,,,,80,226.1946711,56.54866776,,
2022,9,5,Marthas,53,1,JLR,PPOR,Porites,porites,9.00,6.00,6.00,141.3716694,,,,,,,,,20,28.27433388,113.0973355,,
2022,9,5,Marthas,53,1,JLR,PAST,Porites,astreoides,13.00,10.00,8.00,289.0265241,,,,,,,,,20,57.80530483,231.2212193,,
2022,9,5,Marthas,53,1,JLR,PSTR,Pseudodiploria,strigosa,50.00,50.00,30.00,4712.38898,,,,,,,,,,0,4712.38898,,
2022,9,5,Marthas,53,1,JLR,AAGA,Agaricia,agaricites,21.00,14.00,21.00,1154.5353,,,,,,,,,,0,1154.5353,,
2022,9,5,Marthas,53,1,JLR,MAUR,Madracis,auretenra,7.00,8.00,5.00,117.8097245,,,,,,,,,,0,117.8097245,,
2022,9,5,Marthas,53,1,JLR,PAST,Porites,astreoides,12.00,11.00,9.00,325.1548396,,,,,,,,,,0,325.1548396,,
2022,9,5,Marthas,53,1,JLR,PAST,Porites,astreoides,25.00,19.00,14.00,967.6105373,,,,,,,,,,0,967.6105373,,
2022,9,5,Marthas,53,1,JLR,PAST,Porites,astreoides,16.00,9.00,12.00,471.238898,,,,,,,,,,0,471.238898,,
2022,9,5,Marthas,53,1,JLR,OFAV,Orbicella,faveolata,14.00,14.00,1.00,43.98229715,,,,,,,,,,0,43.98229715,,
2022,9,5,Marthas,53,1,JLR,AAGA,Agaricia,agaricites,7.00,6.00,5.00,102.1017612,,,,,,,,,,0,102.1017612,,
2022,9,5,Marthas,53,1,JLR,PFUR,Porites,furcata,27.00,26.00,19.00,1581.791901,,,,,,,,,,0,1581.791901,,
2022,9,5,Marthas,53,1,JLR,AAGA,Agaricia,agaricites,16.00,15.00,19.00,925.1990365,,,,,,,,,,0,925.1990365,,
2022,9,5,Marthas,53,1,JLR,MLAM,Mycetophellia,larmarckiana,17.00,6.00,1.00,36.12831552,,,,,,,,,,0,36.12831552,,
2022,9,5,Marthas,53,1,JLR,PAST,Porites,astreoides,6.00,7.00,6.00,122.5221135,,,,,,,,,,0,122.5221135,,
2022,9,5,Marthas,53,1,JLR,OFAV,Orbicella,faveolata,21.00,13.00,21.00,1121.548577,,,,,,,,,,0,1121.548577,,
2022,9,5,Marthas,53,1,JLR,AAGA,Agaricia,agaricites,8.00,6.00,1.00,21.99114858,,,,,,,,,,0,21.99114858,,
2022,9,5,Jigsaw,46,1,JLR,PDIV,#N/A,#N/A,35.00,30.00,15.00,1531.526419,,,,,,,,,,0,1531.526419,,
2022,9,5,Jigsaw,46,1,JLR,MCAV,Montastraea,cavernosa,21.00,16.00,20.00,1162.389282,,,,,,,,,,0,1162.389282,,
2022,9,5,Jigsaw,46,1,JLR,AAGA,Agaricia,agaricites,19.00,14.00,1.00,51.83627878,,,,,,,,,,0,51.83627878,,
2022,9,5,Jigsaw,46,1,JLR,PAST,Porites,astreoides,6.00,5.00,1.00,17.27875959,,,,,,,,,,0,17.27875959,,
2022,9,5,Jigsaw,46,1,JLR,AAGA,Agaricia,agaricites,18.00,8.00,7.00,285.8849315,,,,,,,,,,0,285.8849315,,
2022,9,5,Jigsaw,46,1,JLR,AAGA,Agaricia,agaricites,19.00,14.00,15.00,777.5441818,,,,,,,,,,0,777.5441818,,
2022,9,5,Jigsaw,46,1,JLR,AAGA,Agaricia,agaricites,16.00,18.00,12.00,640.8849013,,,,,,,,,,0,640.8849013,,
2022,9,5,Jigsaw,46,1,JLR,PPOR,Porites,porites,16.00,14.00,4.00,188.4955592,,,,,,,,,10,18.84955592,169.6460033,,
2022,9,5,Jigsaw,46,1,JLR,PDIV,#N/A,#N/A,50.00,30.00,10.00,1256.637061,,,,,,,,,,0,1256.637061,,
2022,9,5,Jigsaw,46,1,JLR,AAGA,Agaricia,agaricites,8.00,5.00,3.00,61.26105675,,,,,,,,,,0,61.26105675,,
2022,9,5,Jigsaw,46,1,JLR,AAGA,Agaricia,agaricites,17.00,14.00,1.00,48.69468613,,,,,,,,,,0,48.69468613,,
2022,9,5,Jigsaw,46,1,JLR,PAST,Porites,astreoides,4.00,8.00,4.00,75.39822369,,,,,,,,,,0,75.39822369,,
2022,9,5,Jigsaw,46,1,JLR,PDIV,#N/A,#N/A,22.00,16.00,10.00,596.9026042,,,,,,,,,,0,596.9026042,,
2022,9,5,Jigsaw,46,1,JLR,AAGA,Agaricia,agaricites,8.00,8.00,1.00,25.13274123,,,,,,,,,,0,25.13274123,,
2022,9,5,Jigsaw,46,1,JLR,AAGA,Agaricia,agaricites,9.00,9.00,1.00,28.27433388,,,,,,,,,,0,28.27433388,,
2022,9,5,Jigsaw,46,1,JLR,OFRA,Orbicella,franksi,14.00,12.00,17.00,694.2919764,,,,,,,,,,0,694.2919764,,
2022,9,5,Jigsaw,46,1,JLR,SSID,Siderastrea,siderea,18.00,15.00,16.00,829.3804605,,,,,,,,,10,82.93804605,746.4424145,,
2022,9,5,Jigsaw,46,1,JLR,AAGA,Agaricia,agaricites,19.00,11.00,1.00,47.1238898,,,,,,,,,,0,47.1238898,,
2022,9,5,Jigsaw,46,1,JLR,AAGA,Agaricia,agaricites,17.00,12.00,15.00,683.2964022,,,,,,,,,,0,683.2964022,,
2022,9,5,Jigsaw,46,1,JLR,AAGA,Agaricia,agaricites,19.00,15.00,1.00,53.40707511,,,,,,,,,,0,53.40707511,,
2022,9,5,Jigsaw,46,1,JLR,MCAV,Montastraea,cavernosa,7.00,5.00,5.00,94.24777961,,,,,,,,,,0,94.24777961,,
2022,9,5,Jigsaw,46,1,JLR,MCAV,Montastraea,cavernosa,7.00,5.00,2.00,37.69911184,,,,,,,,,,0,37.69911184,,
2022,9,5,Jigsaw,46,1,JLR,OFAV,Orbicella,faveolata,12.00,6.00,1.00,28.27433388,,,,,,,,,,0,28.27433388,,
