Year,Month,Day,Site,Depth (m),Transect,Observer,Species_Code,Coral_genus,Coral_spp,length,width,height,coral_SA,Area_surveyed,Disease_y_n,Disease_type,pale_perc,pale_bleached_perc,bleached_perc,new_mortality,trans_mortality,old_mortality,total_SA_dead,total_live__SA,,
2023,7,4,Marilyns Cut,8.79,1,Haley,MCAV,Montastraea,cavernosa,65.00,110.00,80.00,21991.14858,,,,,,,,,15,3298.672286,18692.47629,,
2023,7,4,Marilyns Cut,8.79,1,Haley,PAST,Porites,astreoides,13.00,7.00,9.00,282.7433388,,,,,,,,,,0,282.7433388,,
2023,7,4,Marilyns Cut,8.79,1,Haley,MCAV,Montastraea,cavernosa,50.00,60.00,30.00,5183.627878,,,,,,,,,80,60,5123.627878,,
2023,7,4,Marilyns Cut,8.79,1,Haley,OFAV,Orbicella,faveolata,45.00,10.00,20.00,1727.875959,,,,,,,,,70,1209.513172,518.3627878,,
2023,7,4,Marilyns Cut,8.79,1,Haley,AAGA,Agaricia,agaricites,17.00,12.00,5.00,227.7654674,,,,,,,,,,0,227.7654674,,
2023,7,4,Marilyns Cut,8.79,1,Haley,AAGA,Agaricia,agaricites,21.00,11.00,5.00,251.3274123,,,,,,,,,,0,251.3274123,,
2023,7,4,Marilyns Cut,8.79,1,Haley,AAGA,Agaricia,agaricites,14.00,10.00,1.00,37.69911184,,,,,,,,,,0,37.69911184,,
2023,7,4,Marilyns Cut,8.79,1,Haley,AHUM,Agaricia,humilis,30.00,30.00,1.00,94.24777961,,,,,,,,,,0,94.24777961,,
2023,7,4,Marilyns Cut,8.79,1,Haley,PFUR,Porites,furcata,15.00,5.00,5.00,157.0796327,,,,,,,,,,0,157.0796327,,
2023,7,4,Marilyns Cut,8.79,1,Haley,EFAS,Eusmilia,fastigiata,18.00,8.00,5.00,204.2035225,,,,,,,,,,0,204.2035225,,
2023,7,4,Marilyns Cut,8.79,1,Haley,MALC,Millepora,alcicornis,5.00,5.00,5.00,78.53981634,,,,,,,,,,0,78.53981634,,
2023,7,4,Marilyns Cut,8.79,1,Haley,MCAV,Montastraea,cavernosa,38.00,38.00,28.00,3342.654583,,,,,,,,,,0,3342.654583,,
2023,7,4,Marilyns Cut,8.79,1,Haley,AAGA,Agaricia,agaricites,10.00,8.00,1.00,28.27433388,,,,,,,,,,0,28.27433388,,
2023,7,4,Marilyns Cut,8.79,1,Haley,PAST,Porites,astreoides,10.00,6.00,3.00,75.39822369,,,,,,,,,,0,75.39822369,,
2023,7,4,Marilyns Cut,8.79,1,Haley,MDEC,Madracis,decactis,14.00,6.00,6.00,188.4955592,,,,,,,,,,0,188.4955592,,
2023,7,4,Marilyns Cut,8.79,1,Haley,MALC,Millepora,alcicornis,20.00,15.00,1.00,54.97787144,,,,,,,,,,0,54.97787144,,
2023,7,4,Meadows,7.88,1,Haley,MCAV,Montastraea,cavernosa,32.00,32.00,37.00,3719.645702,,,,,,,,,,0,3719.645702,,
2023,7,4,Meadows,7.88,1,Haley,AAGA,Agaricia,agaricites,22.00,10.00,12.00,603.1857895,,,,,,,,,,0,603.1857895,,
2023,7,4,Meadows,7.88,1,Haley,MLAM,Mycetophellia,larmarckiana,13.00,13.00,3.00,122.5221135,,,,,,,,,,0,122.5221135,,
2023,7,4,Meadows,7.88,1,Haley,AAGA,Agaricia,agaricites,8.00,8.00,6.00,150.7964474,,,,,,,,,,0,150.7964474,,
2023,7,4,Meadows,7.88,1,Haley,MCAV,Montastraea,cavernosa,44.00,22.00,5.00,518.3627878,,,,,,,,,,0,518.3627878,,
2023,7,4,Meadows,7.88,1,Haley,AAGA,Agaricia,agaricites,40.00,30.00,15.00,1649.336143,,,,,,,,,80,1319.468915,329.8672286,,
2023,7,4,Meadows,7.88,1,Haley,AFRA,Agaricia,fragilis,10.00,10.00,1.00,31.41592654,,,,,,,,,,0,31.41592654,,
2023,7,4,Meadows,7.88,1,Haley,MDEC,Madracis,decactis,9.00,5.00,5.00,109.9557429,,,,,,,,,,0,109.9557429,,
2023,7,4,Meadows,7.88,1,Haley,AAGA,Agaricia,agaricites,11.00,5.00,5.00,125.6637061,,,,,,,,,,0,125.6637061,,
2023,7,4,Meadows,7.88,1,Haley,AAGA,Agaricia,agaricites,11.00,5.00,5.00,125.6637061,,,,,,,,,,0,125.6637061,,
2023,7,4,Meadows,7.88,1,Haley,AAGA,Agaricia,agaricites,18.00,8.00,7.00,285.8849315,,,,,,,,,40,114.3539726,171.5309589,,
2023,7,4,Meadows,7.88,1,Haley,OFAV,Orbicella,faveolata,34.00,27.00,35.00,3353.650158,,,,,,,,,,0,3353.650158,,
2023,7,4,Meadows,7.88,1,Haley,AAGA,Agaricia,agaricites,53.00,30.00,15.00,1955.641427,,Y,DS,,,,,,50,977.8207134,977.8207134,,
2023,7,4,Meadows,7.88,1,Haley,MCAV,Montastraea,cavernosa,12.00,19.00,10.00,486.9468613,,,,,,,,,,0,486.9468613,,
2023,7,4,Meadows,7.88,1,Haley,PAST,Porites,astreoides,15.00,10.00,10.00,392.6990817,,,,,,,,,,0,392.6990817,,
2023,7,4,Meadows,7.88,1,Haley,MALC,Millepora,alcicornis,30.00,14.00,10.00,691.1503838,,,,,,,,,,0,691.1503838,,
2023,7,4,Meadows,7.88,1,Haley,MFER,Mycetophellia,ferox,33.00,16.00,1.00,76.96902001,,,,,,,,,,0,76.96902001,,
2023,7,4,Meadows,7.88,1,Haley,EFAS,Eusmilia,fastigiata,17.00,11.00,10.00,439.8229715,,,,,,,,,,0,439.8229715,,
2023,7,4,Meadows,7.88,1,Haley,SSID,Siderastrea,siderea,45.00,65.00,20.00,3455.751919,,,,,,,,,,0,3455.751919,,
2023,7,4,Meadows,7.88,1,Haley,AAGA,Agaricia,agaricites,23.00,10.00,1.00,51.83627878,,,,,,,,,,0,51.83627878,,
2023,7,4,Meadows,7.88,1,Haley,PAST,Porites,astreoides,7.00,7.00,1.00,21.99114858,,,,,,,,,,0,21.99114858,,
2023,7,4,Meadows,7.88,1,Haley,OFAV,Orbicella,faveolata,28.00,18.00,18.00,1300.619359,,,,,,,,,,0,1300.619359,,
2023,7,4,Meadows,7.88,1,Haley,OANN,Orbicella,annularis,125.00,70.00,30.00,9189.158512,,,,,,,,,20,1837.831702,7351.326809,,
2023,7,4,Meadows,7.88,1,Haley,AAGA,Agaricia,agaricites,18.00,12.00,10.00,471.238898,,,,,,,,,,0,471.238898,,
2023,7,4,Meadows,7.88,1,Haley,AAGA,Agaricia,agaricites,20.00,11.00,16.00,779.1149781,,,,,,,,,,0,779.1149781,,
2023,7,4,Meadows,7.88,1,Haley,PAST,Porites,astreoides,10.00,10.00,8.00,251.3274123,,,,,,,,,,0,251.3274123,,
2023,7,4,Meadows,7.88,1,Haley,SSID,Siderastrea,siderea,40.00,20.00,10.00,942.4777961,,,,,,,,,,0,942.4777961,,
2023,7,4,Meadows,7.88,1,Haley,PPOR,Porites,porites,15.00,25.00,10.00,628.3185307,,,,,,,,,,0,628.3185307,,
2023,7,4,Meadows,7.88,1,Haley,OANN,Orbicella,annularis,37.00,32.00,52.00,5636.017221,,,,,,,,,,0,5636.017221,,
2023,7,4,Meadows,7.88,1,Haley,SSID,Siderastrea,siderea,35.00,45.00,5.00,628.3185307,,,,,,,,,,0,628.3185307,,
2023,7,4,Meadows,7.88,1,Haley,MCAV,Montastraea,cavernosa,10.00,12.00,9.00,311.0176727,,,,,,,,,35,108.8561854,202.1614873,,
2023,7,4,Meadows,7.88,1,Haley,PPOR,Porites,porites,40.00,40.00,27.00,3392.920066,,,,,,,,10,10,678.5840132,2714.336053,,
2023,7,4,Meadows,7.88,1,Haley,AAGA,Agaricia,agaricites,13.00,10.00,30.00,1083.849465,,,,,,,,,,0,1083.849465,,
2023,7,4,Meadows,7.88,1,Haley,PPOR,Porites,porites,17.00,17.00,10.00,534.0707511,,,,,,,,,,0,534.0707511,,
2023,7,4,Meadows,7.88,1,Haley,OFAV,Orbicella,faveolata,11.00,11.00,5.00,172.7875959,,,,,,,,,,0,172.7875959,,
2023,7,4,Meadows,7.88,1,Haley,PAST,Porites,astreoides,14.00,14.00,5.00,219.9114858,,,,,,,,,10,21.99114858,197.9203372,,
2023,7,4,Meadows,7.88,1,Haley,PAST,Porites,astreoides,15.00,11.00,5.00,204.2035225,,,,,,,,,,0,204.2035225,,
2023,7,4,Meadows,7.88,1,Haley,MCAV,Montastraea,cavernosa,7.00,6.00,2.00,40.8407045,,,,,,,,,,0,40.8407045,,
2023,7,4,Meadows,7.88,1,Haley,AAGA,Agaricia,agaricites,16.00,7.00,5.00,180.6415776,,,,,,,,,5,9.032078879,171.6094987,,
2023,7,4,Meadows,7.88,1,Haley,MCAV,Montastraea,cavernosa,25.00,10.00,5.00,274.8893572,,,,,,,,,10,27.48893572,247.4004215,,
2023,7,4,Meadows,7.88,1,Haley,MCAV,Montastraea,cavernosa,20.00,16.00,5.00,282.7433388,,,,,,,,,5,14.13716694,268.6061719,,
2023,7,4,Meadows,7.88,1,Haley,PPOR,Porites,porites,23.00,37.00,7.00,659.7344573,,,,,,,,,,0,659.7344573,,
2023,7,4,Meadows,7.88,1,Haley,OANN,Orbicella,annularis,35.00,29.00,7.00,703.7167544,,,,,,,,,20,140.7433509,562.9734035,,
2023,7,4,Meadows,7.88,1,Haley,OANN,Orbicella,annularis,57.00,39.00,10.00,1507.964474,,,,,,,,,,0,1507.964474,,
2023,7,4,Meadows,7.88,1,Haley,AAGA,Agaricia,agaricites,70.00,31.00,17.00,2697.057293,,,,,,,,,,0,2697.057293,,
2023,7,4,Meadows,7.88,1,Haley,PPOR,Porites,porites,16.00,10.00,10.00,408.407045,,,,,,,,,,0,408.407045,,
2023,7,4,Meadows,7.88,1,Haley,PAST,Porites,astreoides,16.00,14.00,1.00,47.1238898,,,,,,,,,,0,47.1238898,,
2023,7,4,Meadows,7.88,1,Haley,MALC,Millepora,alcicornis,21.00,24.00,1.00,70.68583471,,,,,,,,,,0,70.68583471,,
2023,7,4,Meadows,7.88,1,Haley,MALC,Millepora,alcicornis,10.00,8.00,1.00,28.27433388,,,,,,,,,,0,28.27433388,,
2023,7,4,Meadows,7.88,1,Haley,MALC,Millepora,alcicornis,19.00,12.00,1.00,48.69468613,,,,,,,,,,0,48.69468613,,
2023,7,4,Meadows,7.88,1,Haley,AAGA,Agaricia,agaricites,35.00,35.00,30.00,3298.672286,,,,,,,,,50,1649.336143,1649.336143,,
2023,7,4,Meadows,7.88,1,Haley,PPOR,Porites,porites,17.00,20.00,5.00,290.5973205,,,,,,,5,,,14.52986602,276.0674544,,
2023,7,4,Meadows,7.88,1,Haley,PPOR,Porites,porites,10.00,5.00,5.00,117.8097245,,,,,,,,,,0,117.8097245,,
2023,7,4,Meadows,7.88,1,Haley,MALC,Millepora,alcicornis,38.00,18.00,20.00,1759.291886,,,,,,,,,,0,1759.291886,,
2023,7,4,Meadows,7.88,1,Haley,AAGA,Agaricia,agaricites,40.00,35.00,30.00,3534.291735,,Y,DS,,,,,,60,2120.575041,1413.716694,,
2023,7,4,Meadows,7.88,1,Haley,PPOR,Porites,porites,27.00,17.00,17.00,1174.955652,,,,,,,,,,0,1174.955652,,
2023,7,4,Meadows,7.88,1,Haley,MLAM,Mycetophellia,larmarckiana,8.00,8.00,2.00,50.26548246,,,,,,,,,,0,50.26548246,,
2023,7,4,Meadows,7.88,1,Haley,OANN,Orbicella,annularis,27.00,42.00,15.00,1625.774198,,,,,,,,,5,81.28870991,1544.485488,,
2023,7,4,Meadows,7.88,1,Haley,PAST,Porites,astreoides,18.00,15.00,5.00,259.1813939,,,,,,,,,40,103.6725576,155.5088364,,
2023,7,4,Meadows,7.88,1,Haley,PAST,Porites,astreoides,10.00,8.00,2.00,56.54866776,,,,,,,,,,0,56.54866776,,
2023,7,4,Meadows,7.88,1,Haley,SSID,Siderastrea,siderea,28.00,12.00,5.00,314.1592654,,Y,DS,,,,,,,0,314.1592654,,
2023,7,4,Meadows,7.88,1,Haley,AAGA,Agaricia,agaricites,15.00,12.00,9.00,381.7035074,,,,,,,,,10,38.17035074,343.5331567,,
2023,7,4,Meadows,7.88,1,Haley,AAGA,Agaricia,agaricites,10.00,10.00,5.00,157.0796327,,,,,,,,,,0,157.0796327,,
2023,7,4,Meadows,7.88,1,Haley,AAGA,Agaricia,agaricites,25.00,22.00,12.00,885.9291283,,,,,,,,,40,354.3716513,531.557477,,
2023,7,4,Meadows,7.88,1,Haley,MCAV,Montastraea,cavernosa,7.00,7.00,10.00,219.9114858,,,,,,,,,,0,219.9114858,,
2023,7,4,Meadows,7.88,1,Haley,PAST,Porites,astreoides,10.00,10.00,5.00,157.0796327,,,,,,,,,,0,157.0796327,,
2023,7,4,Meadows,7.88,1,Haley,AAGA,Agaricia,agaricites,18.00,8.00,12.00,490.088454,,,,,,,,,,0,490.088454,,
2023,7,4,Meadows,7.88,1,Haley,PAST,Porites,astreoides,14.00,11.00,1.00,39.26990817,,,,,,,,,,0,39.26990817,,
2023,7,4,Meadows,7.88,1,Haley,SSID,Siderastrea,siderea,7.00,7.00,1.00,21.99114858,,,,,,,,,,0,21.99114858,,
2023,7,4,Meadows,7.88,1,Haley,MLAM,Mycetophellia,larmarckiana,7.00,7.00,3.00,65.97344573,,,,,,,,,,0,65.97344573,,
2023,7,4,Meadows,7.88,1,Haley,PPOR,Porites,porites,70.00,65.00,10.00,2120.575041,,,,,,,,,,0,2120.575041,,
2023,7,4,Meadows,7.88,1,Haley,PDIV,Porites,divaricata,20.00,7.00,7.00,296.8805058,,,,,,,,,,0,296.8805058,,
2023,7,4,Meadows,7.88,1,Haley,OFAV,Orbicella,faveolata,35.00,42.00,50.00,6047.565858,,,,,,,,,,0,6047.565858,,
2023,7,4,Meadows,7.88,1,Haley,OANN,Orbicella,annularis,25.00,25.00,10.00,785.3981634,,,,,,,,,,0,785.3981634,,
2023,7,4,Meadows,7.88,1,Haley,OANN,Orbicella,annularis,43.00,22.00,12.00,1225.221135,,,,,,,,,,0,1225.221135,,
2023,7,4,Meadows,7.88,1,Haley,PPOR,Porites,porites,55.00,45.00,10.00,1570.796327,,,,,,,,,,0,1570.796327,,
2023,7,4,Meadows,7.88,1,Haley,AAGA,Agaricia,agaricites,30.00,20.00,12.00,942.4777961,,,,,,,,,,0,942.4777961,,
2023,7,4,Meadows,7.88,1,Haley,MALC,Millepora,alcicornis,12.00,7.00,1.00,29.84513021,,,,,,,,,,0,29.84513021,,
2023,7,4,Meadows,7.88,1,Haley,AAGA,Agaricia,agaricites,90.00,25.00,15.00,2709.623664,,Y,WDS,,,,,,20,541.9247327,2167.698931,,
2023,7,4,Meadows,7.88,1,Haley,AAGA,Agaricia,agaricites,27.00,32.00,1.00,92.67698328,,,,,,,,,,0,92.67698328,,
2023,7,4,Meadows,7.88,1,Haley,PAST,Porites,astreoides,28.00,28.00,10.00,879.645943,,,,,,,,,,0,879.645943,,
2023,7,4,Meadows,7.88,1,Haley,OANN,Orbicella,annularis,20.00,27.00,7.00,516.7919915,,,,,,,,,,0,516.7919915,,
2023,7,4,Meadows,7.88,1,Haley,PPOR,Porites,porites,35.00,15.00,5.00,392.6990817,,,,,,,,,,0,392.6990817,,
2023,7,4,Meadows,7.88,1,Haley,MALC,Millepora,alcicornis,20.00,5.00,1.00,39.26990817,,,,,,,,,,0,39.26990817,,
2023,7,4,Meadows,7.88,1,Haley,MALC,Millepora,alcicornis,20.00,5.00,1.00,39.26990817,,,,,,,,,,0,39.26990817,,
2023,7,4,Meadows,7.88,1,Haley,OANN,Orbicella,annularis,110.00,62.00,12.00,3242.123619,,,,,,,,,,0,3242.123619,,
2023,7,4,Meadows,7.88,1,Haley,OFAV,Orbicella,faveolata,42.00,18.00,10.00,942.4777961,,,,,,,,,,0,942.4777961,,
2023,7,4,Meadows,7.88,1,Haley,OANN,Orbicella,annularis,17.00,14.00,20.00,973.8937226,,,,,,,,,,0,973.8937226,,
2023,7,4,Meadows,7.88,1,Haley,AAGA,Agaricia,agaricites,21.00,10.00,1.00,48.69468613,,,,,,,,,,0,48.69468613,,
2023,7,4,Meadows,7.88,1,Haley,AAGA,Agaricia,agaricites,21.00,24.00,30.00,2120.575041,,,,,,,,,,0,2120.575041,,
2023,7,4,Meadows,7.88,1,Haley,AAGA,Agaricia,agaricites,18.00,10.00,20.00,879.645943,,,,,,,,,,0,879.645943,,
2023,7,4,Meadows,7.88,1,Haley,PAST,Porites,astreoides,9.00,8.00,7.00,186.9247629,,,,,,,,,,0,186.9247629,,
2023,7,4,Meadows,7.88,1,Haley,PPOR,Porites,porites,20.00,7.00,5.00,212.0575041,,,,,,,,,10,21.20575041,190.8517537,,
2023,7,4,Meadows,7.88,1,Haley,EFAS,Eusmilia,fastigiata,10.00,7.00,7.00,186.9247629,,,,,,,,,,0,186.9247629,,
2023,7,4,Meadows,7.88,1,Haley,AAGA,Agaricia,agaricites,32.00,22.00,1.00,84.82300165,,,,,,,,,,0,84.82300165,,
2023,7,4,Meadows,7.88,1,Haley,AAGA,Agaricia,agaricites,70.00,50.00,1.00,188.4955592,,,,,,,,,50,94.24777961,94.24777961,,
2023,7,4,Meadows,7.88,1,Haley,MCAV,Montastraea,cavernosa,35.00,27.00,12.00,1168.672467,,,,,,,,,,0,1168.672467,,
2023,7,4,Meadows,7.88,1,Haley,MLAM,Mycetophellia,larmarckiana,27.00,12.00,3.00,183.7831702,,,,,,,,,,0,183.7831702,,
2023,7,4,Meadows,7.88,1,Haley,OANN,Orbicella,annularis,12.00,7.00,16.00,477.5220833,,,,,,,,,,0,477.5220833,,
2023,7,4,Meadows,7.88,1,Haley,PPOR,Porites,porites,35.00,30.00,5.00,510.5088062,,,,,,,,,,0,510.5088062,,
2023,7,4,Meadows,7.88,1,Haley,CNAT,Colpophyllia,natans,45.00,25.00,12.00,1319.468915,,,,,,,,,,0,1319.468915,,
2023,7,5,Sailfin,10.61,1,Haley,AAGA,Agaricia,agaricites,21.00,4.00,1.00,39.26990817,,,,,,,,,10,3.926990817,35.34291735,,
2023,7,5,Sailfin,10.61,1,Haley,AAGA,Agaricia,agaricites,5.00,8.00,3.00,61.26105675,,,,,,,,,,0,61.26105675,,
2023,7,5,Sailfin,10.61,1,Haley,PAST,Porites,astreoides,9.00,6.00,4.00,94.24777961,,,,,,,,,,0,94.24777961,,
2023,7,5,Sailfin,10.61,1,Haley,AAGA,Agaricia,agaricites,13.00,9.00,3.00,103.6725576,,,,,,,,,,0,103.6725576,,
2023,7,5,Sailfin,10.61,1,Haley,PAST,Porites,astreoides,5.00,5.00,3.00,47.1238898,,,,,,,,,,0,47.1238898,,
2023,7,5,Sailfin,10.61,1,Haley,AAGA,Agaricia,agaricites,15.00,8.00,3.00,108.3849465,,,,,,,,,,0,108.3849465,,
2023,7,5,Sailfin,10.61,1,Haley,AAGA,Agaricia,agaricites,18.00,9.00,4.00,169.6460033,,,,,,,,,,0,169.6460033,,
2023,7,5,Sailfin,10.61,1,Haley,AAGA,Agaricia,agaricites,16.00,12.00,22.00,967.6105373,,,,,,,,,,0,967.6105373,,
2023,7,5,Sailfin,10.61,1,Haley,AAGA,Agaricia,agaricites,19.00,6.00,4.00,157.0796327,,,,,,,,,20,31.41592654,125.6637061,,
2023,7,5,Sailfin,10.61,1,Haley,AAGA,Agaricia,agaricites,27.00,27.00,21.00,1781.283035,,Y,DS,,,,,,20,356.2566069,1425.026428,,
2023,7,5,Sailfin,10.61,1,Haley,PAST,Porites,astreoides,6.00,7.00,3.00,61.26105675,,,,,,,,,,0,61.26105675,,
2023,7,5,Sailfin,10.61,1,Haley,AAGA,Agaricia,agaricites,12.00,20.00,6.00,301.5928947,,Y,DS,,,,,,,0,301.5928947,,
2023,7,5,Sailfin,10.61,1,Haley,PFUR,Porites,furcata,30.00,16.00,43.00,3107.035134,,,,,,,,10,50,1864.221081,1242.814054,,
2023,7,5,Sailfin,10.61,1,Haley,AAGA,Agaricia,agaricites,11.00,10.00,3.00,98.96016859,,,,,,,,,,0,98.96016859,,
2023,7,5,Sailfin,10.61,1,Haley,PFUR,Porites,furcata,7.00,7.00,3.00,65.97344573,,,,,,,,,,0,65.97344573,,
2023,7,5,Sailfin,10.61,1,Haley,PAST,Porites,astreoides,5.00,5.00,2.00,31.41592654,,,,,,,,,,0,31.41592654,,
2023,7,5,Sailfin,10.61,1,Haley,PAST,Porites,astreoides,6.00,7.00,4.00,81.68140899,,,,,,,,,,0,81.68140899,,
2023,7,5,Sailfin,10.61,1,Haley,PFUR,Porites,furcata,46.00,52.00,10.00,1539.3804,,,,,,,,60,,923.6282402,615.7521601,,
2023,7,5,Sailfin,10.61,1,Haley,OANN,Orbicella,annularis,9.00,7.00,7.00,175.9291886,,,,,,,,,,0,175.9291886,,
2023,7,5,Sailfin,10.61,1,Haley,AAGA,Agaricia,agaricites,12.00,7.00,2.00,59.69026042,,,,,,,,,,0,59.69026042,,
2023,7,5,Sailfin,10.61,1,Haley,DLAB,Diploria,labyrinthyformis,13.00,16.00,7.00,318.8716543,,,,,,,,,,0,318.8716543,,
2023,7,5,Sailfin,10.61,1,Haley,AAGA,Agaricia,agaricites,22.00,14.00,9.00,508.9380099,,,,,,,,,,0,508.9380099,,
2023,7,5,Sailfin,10.61,1,Haley,AAGA,Agaricia,agaricites,17.00,12.00,12.00,546.6371217,,,,,,,,,,0,546.6371217,,
2023,7,5,Sailfin,10.61,1,Haley,PAST,Porites,astreoides,15.00,17.00,12.00,603.1857895,,,,,,,,,,0,603.1857895,,
2023,7,5,Sailfin,10.61,1,Haley,MALC,Millepora,alcicornis,55.00,4.00,1.00,92.67698328,,,,,,,,,,0,92.67698328,,
2023,7,5,Sailfin,10.61,1,Haley,EFAS,Eusmilia,fastigiata,20.00,11.00,4.00,194.7787445,,,,,,,,,,0,194.7787445,,
2023,7,5,Sailfin,10.61,1,Haley,PFUR,Porites,furcata,17.00,12.00,5.00,227.7654674,,,,,,,,,,0,227.7654674,,
2023,7,5,Sailfin,10.61,1,Haley,EFAS,Eusmilia,fastigiata,16.00,6.00,4.00,138.2300768,,,,,,,,,,0,138.2300768,,
2023,7,5,Sailfin,10.61,1,Haley,PAST,Porites,astreoides,10.00,10.00,6.00,188.4955592,,,,,,,,,,0,188.4955592,,
2023,7,5,Sailfin,10.61,1,Haley,AAGA,Agaricia,agaricites,18.00,17.00,15.00,824.6680716,,Y,DS,,,,,,,0,824.6680716,,
2023,7,5,Sailfin,10.61,1,Haley,PAST,Porites,astreoides,22.00,13.00,1.00,54.97787144,,,,,,,,,,0,54.97787144,,
2023,7,5,Sailfin,10.61,1,Haley,PFUR,Porites,furcata,20.00,11.00,5.00,243.4734307,,,,,,,,10,60,170.4314015,73.0420292,,
2023,7,5,Sailfin,10.61,1,Haley,DLAB,Diploria,labyrinthyformis,37.00,23.00,10.00,942.4777961,,,,,,,,,,0,942.4777961,,
2023,7,5,Sailfin,10.61,1,Haley,AAGA,Agaricia,agaricites,6.00,6.00,1.00,18.84955592,,,,,,,,,,0,18.84955592,,
2023,7,5,Sailfin,10.61,1,Haley,DLAB,Diploria,labyrinthyformis,23.00,26.00,7.00,538.7831401,,,,,,,,,,0,538.7831401,,
2023,7,5,Sailfin,10.61,1,Haley,PCOL,Porites,colonensis,42.00,26.00,30.00,3204.424507,,,,,,,,,35,1121.548577,2082.875929,,
2023,7,5,Sailfin,10.61,1,Haley,SSID,Siderastrea,siderea,36.00,32.00,26.00,2777.167906,,,,,,,,,,0,2777.167906,,
2023,7,5,Sailfin,10.61,1,Haley,PAST,Porites,astreoides,5.00,5.00,2.00,31.41592654,,,,,,,,,,0,31.41592654,,
2023,7,5,Sailfin,10.61,1,Haley,PAST,Porites,astreoides,9.00,7.00,2.00,50.26548246,,,,,,,,,,0,50.26548246,,
2023,7,5,Sailfin,10.61,1,Haley,AAGA,Agaricia,agaricites,35.00,22.00,17.00,1522.101641,,,,,,,,,,0,1522.101641,,
2023,7,5,Sailfin,10.61,1,Haley,PAST,Porites,astreoides,9.00,5.00,2.00,43.98229715,,,,,,,,,,0,43.98229715,,
2023,7,5,Sailfin,10.61,1,Haley,PAST,Porites,astreoides,10.00,5.00,5.00,117.8097245,,,,,,,,,10,11.78097245,106.0287521,,
2023,7,5,Sailfin,10.61,1,Haley,AAGA,Agaricia,agaricites,21.00,6.00,9.00,381.7035074,,,,,,,,,70,267.1924552,114.5110522,,
2023,7,5,Sailfin,10.61,1,Haley,AAGA,Agaricia,agaricites,9.00,5.00,3.00,65.97344573,,,,,,,,,60,39.58406744,26.38937829,,
2023,7,5,Sailfin,10.61,1,Haley,PFUR,Porites,furcata,13.00,7.00,10.00,314.1592654,,,,,,,,60,,188.4955592,125.6637061,,
2023,7,5,Sailfin,10.61,1,Haley,PPOR,Porites,porites,18.00,13.00,7.00,340.8628029,,,,,,,,,,0,340.8628029,,
2023,7,5,Sailfin,10.61,1,Haley,EFAS,Eusmilia,fastigiata,15.00,1.00,4.00,100.5309649,,,,,,,,,,0,100.5309649,,
2023,7,5,Sailfin,10.61,1,Haley,AAGA,Agaricia,agaricites,16.00,12.00,7.00,307.8760801,,,,,,,,,,0,307.8760801,,
2023,7,5,Sailfin,10.61,1,Haley,AAGA,Agaricia,agaricites,11.00,13.00,5.00,188.4955592,,,,,,,,,,0,188.4955592,,
2023,7,5,Sailfin,10.61,1,Haley,AAGA,Agaricia,agaricites,12.00,8.00,1.00,31.41592654,,,,,,,,,30,9.424777961,21.99114858,,
2023,7,5,Sailfin,10.61,1,Haley,AAGA,Agaricia,agaricites,17.00,15.00,5.00,251.3274123,,,,,,,,,,0,251.3274123,,
2023,7,5,Sailfin,10.61,1,Haley,PAST,Porites,astreoides,9.00,7.00,5.00,125.6637061,,Y,WDS,,,,,,,0,125.6637061,,
2023,7,5,Sailfin,10.61,1,Haley,AAGA,Agaricia,agaricites,72.00,77.00,37.00,8659.80015,,,,,,,,70,,6061.860105,2597.940045,,
2023,7,5,Sailfin,10.61,1,Haley,AAGA,Agaricia,agaricites,6.00,5.00,2.00,34.55751919,,,,,,,,,,0,34.55751919,,
2023,7,5,Sailfin,10.61,1,Haley,PAST,Porites,astreoides,6.00,4.00,5.00,78.53981634,,,,,,,,,,0,78.53981634,,
2023,7,5,Sailfin,10.61,1,Haley,AAGA,Agaricia,agaricites,42.00,23.00,15.00,1531.526419,,,,,,,,,20,306.3052837,1225.221135,,
2023,7,5,Sailfin,10.61,1,Haley,AAGA,Agaricia,agaricites,8.00,7.00,3.00,70.68583471,,,,,,,,,,0,70.68583471,,
2023,7,5,Sailfin,10.61,1,Haley,MLAM,Mycetophellia,larmarckiana,6.00,5.00,3.00,51.83627878,,,,,,,,,,0,51.83627878,,
2023,7,5,Sailfin,10.61,1,Haley,SSID,Siderastrea,siderea,7.00,5.00,4.00,75.39822369,,,,,,,,,,0,75.39822369,,
2023,7,5,Sailfin,10.61,1,Haley,PFUR,Porites,furcata,14.00,11.00,5.00,196.3495408,,,,,,,,,,0,196.3495408,,
2023,7,5,Sailfin,10.61,1,Haley,AAGA,Agaricia,agaricites,18.00,15.00,3.00,155.5088364,,,,,,,,,,0,155.5088364,,
2023,7,5,Sailfin,10.61,1,Haley,AAGA,Agaricia,agaricites,17.00,15.00,27.00,1357.168026,,,,,,,,,60,814.3008158,542.8672105,,
2023,7,5,Sailfin,10.61,1,Haley,MCAV,Montastraea,cavernosa,16.00,9.00,5.00,196.3495408,,,,,,,,,,0,196.3495408,,
2023,7,5,Sailfin,10.61,1,Haley,SSID,Siderastrea,siderea,40.00,37.00,18.00,2177.123709,,,,,,,,,,0,2177.123709,,
2023,7,5,Sailfin,10.61,1,Haley,PAST,Porites,astreoides,10.00,4.00,3.00,65.97344573,,,,,,,,,,0,65.97344573,,
