Year,Month,Day,Site,Depth,Transect,Observer,Species_Code,Coral_genus,Coral_spp,length,width,height,coral_SA,Area_surveyed,Disease_y_n,Disease_type,pale_perc,pale_bleached_perc,bleached_perc,new_mortality,trans_mortality,old_mortality,total_SA_dead,total_live__SA,,
2020,July,29,Marilyns_cut,30,1,GGG,PPOR,Porites,porites,50.00,50.00,35.00,5497.787144,10,n,NA,0,0,0,0,0,5,274.8893572,5222.897787,,
2020,July,29,Marilyns_cut,30,1,GGG,PSTR,Pseudodiploria,strigosa,15.00,12.00,15.00,636.1725124,10,n,NA,0,0,0,0,0,0,0,636.1725124,,
2020,July,29,Marilyns_cut,30,1,GGG,PSTR,Pseudodiploria,strigosa,25.00,20.00,20.00,1413.716694,10,n,NA,0,0,0,0,0,0,0,1413.716694,,
2020,July,29,Marilyns_cut,30,1,GGG,PAST,Porites,astreoides,10.00,10.00,5.00,157.0796327,10,n,NA,0,0,0,0,0,0,0,157.0796327,,
2020,July,29,Marilyns_cut,30,1,GGG,AAGA,Agaricia,agaricites,20.00,15.00,15.00,824.6680716,10,n,NA,0,0,0,0,0,60,494.8008429,329.8672286,,
2020,July,29,Marilyns_cut,30,1,GGG,AAGA,Agaricia,agaricites,26.00,22.00,20.00,1507.964474,10,n,NA,0,0,0,0,0,30,452.3893421,1055.575132,,
2020,July,29,Marilyns_cut,30,1,GGG,AAGA,Agaricia,agaricites,12.00,12.00,12.00,452.3893421,10,n,NA,0,0,0,0,0,0,0,452.3893421,,
2020,July,29,Marilyns_cut,30,1,GGG,AAGA,Agaricia,agaricites,12.00,10.00,5.00,172.7875959,10,n,NA,0,0,0,0,0,0,0,172.7875959,,
2020,July,29,Marilyns_cut,30,1,GGG,AAGA,Agaricia,agaricites,10.00,8.00,10.00,282.7433388,10,n,NA,0,0,0,0,0,0,0,282.7433388,,
2020,July,29,Marilyns_cut,30,1,GGG,AAGA,Agaricia,agaricites,15.00,10.00,10.00,392.6990817,10,n,NA,0,0,0,0,0,0,0,392.6990817,,
2020,July,29,Marilyns_cut,30,1,GGG,SSID,Siderastrea,siderea,45.00,35.00,40.00,5026.548246,10,n,NA,100,0,0,0,0,0,0,5026.548246,,
2020,July,29,Marilyns_cut,31,1,MF,AAGA,Agaricia,agaricites,28.00,18.00,27.00,1950.929038,10,n,NA,0,0,0,0,0,90,1755.836134,195.0929038,,
