Year,Month,Day,Site,Depth (m),Transect,Observer,Species_Code,Coral_genus,Coral_spp,length,width,height,coral_SA,Area_surveyed,Disease_y_n,Disease_type,pale_perc,pale_bleached_perc,bleached_perc,new_mortality,trans_mortality,old_mortality,total_SA_dead,total_live__SA,,
2023,7,4,Jigsaw,12.8,1,KE,AAGA,Agaricia,agaricites,7.00,7.00,2.00,37.69911184,,n,,50,0,0,0,0,0,0,37.69911184,,
2023,7,4,Jigsaw,12.8,1,KE,AAGA,Agaricia,agaricites,20.00,18.00,3.00,127.2345025,,n,,25,0,0,0,0,10,12.72345025,114.5110522,,
2023,7,4,Jigsaw,12.8,1,KE,SINT,Stephanocoenia ,intersepta,6.00,5.00,2.00,119.3805208,,n,,0,0,0,0,0,0,0,119.3805208,,
2023,7,4,Jigsaw,12.8,1,KE,PAST,Porites,astreoides,12.00,10.00,3.00,51.83627878,,y,White disease,0,0,50,25,5,5,18.14269757,33.69358121,,
2023,7,4,Jigsaw,12.8,1,KE,AAGA,Agaricia,agaricites,25.00,20.00,15.00,518.3627878,,y,Dark spot disease,0,0,0,5,0,5,51.83627878,466.5265091,,
2023,7,4,Jigsaw,12.8,1,KE,PAST,Porites,astreoides,7.00,5.00,5.00,353.4291735,,n,,0,0,0,0,0,0,0,353.4291735,,
2023,7,4,Jigsaw,12.8,1,KE,PDIV,#N/A,#N/A,30.00,27.00,15.00,282.7433388,,n,,0,0,0,0,0,0,0,282.7433388,,
2023,7,4,Jigsaw,12.8,1,KE,PAST,Porites,astreoides,18.00,15.00,4.00,358.1415625,,n,,10,0,0,0,0,10,35.81415625,322.3274063,,
2023,7,4,Jigsaw,12.8,1,KE,AAGA,Agaricia,agaricites,22.00,18.00,12.00,622.0353454,,n,,0,0,0,5,5,75,528.7300436,93.30530181,,
2023,7,4,Jigsaw,12.8,1,KE,OANN,Orbicella,annularis,150.00,140.00,110.00,6911.503838,,n,,0,0,0,0,1,30,2142.56619,4768.937648,,
2023,7,4,Jigsaw,12.8,1,KE,SSID,Siderastrea,siderea,12.00,10.00,3.00,103.6725576,,n,,0,10,0,0,0,50,51.83627878,51.83627878,,
2023,7,4,Jigsaw,12.8,1,KE,AHUM,Agaricia,humilis,60.00,50.00,20.00,3455.751919,,n,,0,0,0,0,0,80,2764.601535,691.1503838,,
2023,7,4,Jigsaw,12.8,1,KE,AAGA,Agaricia,agaricites,26.00,15.00,35.00,2254.092729,,n,,0,0,0,0,0,25,563.5231822,1690.569547,,
