Year,Month,Day,Site,Depth,Transect,Observer,Species_Code,Coral_genus,Coral_spp,length,width,height,coral_SA,Area_surveyed,Disease_y_n,Disease_type,pale_perc,pale_bleached_perc,bleached_perc,new_mortality,trans_mortality,old_mortality,total_SA_dead,total_live__SA,,
2023,July,3,Coral City,36,1,JLR,OFAV,Orbicella,faveolata,35.00,32.50,30.00,3180.862562,,,,,,,,,,0,3180.862562,,
2023,July,3,Coral City,36,1,JLR,SSID,Siderastrea,siderea,15.00,15.00,12.50,589.0486225,,,,,,,,,10,58.90486225,530.1437603,,
2023,July,3,Coral City,36,1,JLR,OANN,Orbicella,annularis,20.00,12.50,22.50,1148.644814,,,,,,,,,40,459.4579256,689.1868884,,
2023,July,3,Coral City,36,1,JLR,SINT,Stephanocoenia ,intersepta,5.00,2.50,1.00,11.78097245,,,,,,,,,,0,11.78097245,,
2023,July,3,Coral City,36,1,JLR,AAGA,Agaricia,agaricites,10.00,7.50,1.00,27.48893572,,,,,,,,,,0,27.48893572,,
2023,July,3,Coral City,36,1,JLR,PFUR,Porites,furcata,7.50,2.00,1.00,14.9225651,,,,,,,,,,0,14.9225651,,
2023,July,3,Coral City,36,1,JLR,SSID,Siderastrea,siderea,7.50,5.00,10.00,196.3495408,,,,,,,,,60,117.8097245,78.53981634,,
2023,July,3,Coral City,36,1,JLR,DLAB,Diploria,labyrinthyformis,7.50,7.50,12.50,294.5243113,,,,,,,,,80,235.619449,58.90486225,,
2023,July,3,Coral City,36,1,JLR,MCAV,Montastraea,cavernosa,12.50,12.50,20.00,785.3981634,,,,,,,,,,0,785.3981634,,
2023,July,3,Coral City,36,1,JLR,SSID,Siderastrea,siderea,7.50,7.50,2.00,47.1238898,,,,,,,,,,0,47.1238898,,
2023,July,3,Coral City,36,1,JLR,AHUM,Agaricia,humilis,10.00,10.00,1.00,31.41592654,,,,,,,,,30,9.424777961,21.99114858,,
2023,July,3,Coral City,36,1,JLR,OFAV,Orbicella,faveolata,5.00,5.00,12.50,196.3495408,,,,,,,,,,0,196.3495408,,
2023,July,3,Coral City,36,1,JLR,AAGA,Agaricia,agaricites,12.50,10.00,10.00,353.4291735,,,,,,,,,,0,353.4291735,,
2023,July,3,Grundys,32,1,JLR,MCOM,Millepora,complanata,2.50,5.00,1.00,11.78097245,,,,,,,,,,0,11.78097245,,
2023,July,3,Grundys,32,1,JLR,AAGA,Agaricia,agaricites,10.00,10.00,1.00,31.41592654,,,,,,,,,,0,31.41592654,,
2023,July,3,Grundys,32,1,JLR,PFUR,Porites,furcata,35.00,25.00,15.00,1413.716694,,,,,,,,,,0,1413.716694,,
2023,July,3,Grundys,32,1,JLR,AAGA,Agaricia,agaricites,10.00,10.00,1.00,31.41592654,,,,,,,,,,0,31.41592654,,
2023,July,3,Grundys,32,1,JLR,OANN,Orbicella,annularis,27.50,20.00,32.50,2424.916829,,,,,,,,,40,969.9667318,1454.950098,,
2023,July,3,Grundys,32,1,JLR,AAGA,Agaricia,agaricites,17.50,5.00,10.00,353.4291735,,,,,,,,,,0,353.4291735,,
2023,July,3,Grundys,32,1,JLR,PAST,Porites,astreoides,5.00,5.00,1.00,15.70796327,,,,,,,,,,0,15.70796327,,
2023,July,3,Grundys,32,1,JLR,SSID,Siderastrea,siderea,7.50,5.00,7.50,147.2621556,,,,,,,,,,0,147.2621556,,
2023,July,3,Grundys,32,1,JLR,OANN,Orbicella,annularis,5.00,7.50,5.00,98.17477042,,,,,,,,,,0,98.17477042,,
2023,July,3,Grundys,32,1,JLR,MALC,Millepora,complanata,17.50,10.00,1.00,43.19689899,,,,,,,,,,0,43.19689899,,
2023,July,3,Grundys,32,1,JLR,PFUR,Porites,furcata,7.50,5.00,1.00,19.63495408,,,,,,,,,,0,19.63495408,,
2023,July,3,Grundys,32,1,JLR,PFUR,Porites,furcata,5.00,2.50,1.00,11.78097245,,,,,,,,,,0,11.78097245,,
2023,July,3,Grundys,32,1,JLR,SSID,Siderastrea,siderea,10.00,10.00,10.00,314.1592654,,,,,,,,,,0,314.1592654,,
2023,July,3,Grundys,32,1,JLR,AAGA,Agaricia,agaricites,10.00,10.00,7.50,235.619449,,,,,,,,,,0,235.619449,,
2023,July,3,Grundys,32,1,JLR,SSID,Siderastrea,siderea,20.00,15.00,20.00,1099.557429,,,,,,,,,,0,1099.557429,,
2023,July,3,Grundys,32,1,JLR,AAGA,Agaricia,agaricites,12.50,10.00,1.00,35.34291735,,,,,,,,,,0,35.34291735,,
2023,July,3,Grundys,32,1,JLR,SSID,Siderastrea,siderea,12.50,10.00,2.00,70.68583471,,,,,,,,,,0,70.68583471,,
2023,July,3,Grundys,32,1,JLR,OFAV,Orbicella,faveolata,100.00,100.00,100.00,31415.92654,,,,,,,,,60,18849.55592,12566.37061,,
2023,July,3,Grundys,32,1,JLR,PAST,Porites,astreoides,5.00,5.00,7.50,117.8097245,,,,,,,,,,0,117.8097245,,
2023,July,3,Grundys,32,1,JLR,AAGA,Agaricia,agaricites,5.00,7.50,2.50,49.08738521,,,,,,,,,,0,49.08738521,,
2023,July,3,Grundys,32,1,JLR,SSID,Siderastrea,siderea,7.50,5.00,2.50,49.08738521,,,,,,,,,,0,49.08738521,,
2023,July,3,Grundys,32,1,JLR,PSTR,Pseudodiploria,strigosa,25.00,17.50,20.00,1335.176878,,,,,,,,,,0,1335.176878,,
2023,July,3,Grundys,32,1,JLR,OANN,Orbicella,annularis,20.00,15.00,45.00,2474.004215,,,,,,,,,70,1731.80295,742.2012644,,
2023,July,3,Grundys,32,1,JLR,PFUR,Porites,furcata,7.50,5.00,2.00,39.26990817,,,,,,,,,,0,39.26990817,,
2023,July,3,Grundys,32,1,JLR,OANN,Orbicella,annularis,7.50,7.50,12.50,294.5243113,,,,,,,,,20,58.90486225,235.619449,,
2023,July,3,Grundys,32,1,JLR,AAGA,Agaricia,agaricites,10.00,5.00,5.00,117.8097245,,,,,,,,,,0,117.8097245,,
2023,July,3,Grundys,32,1,JLR,SRAD,Siderastrea,radians,25.00,15.00,5.00,314.1592654,,,,,,,,,,0,314.1592654,,
2023,July,3,Grundys,32,1,JLR,OFAV,Orbicella,faveolata,17.50,7.50,2.50,98.17477042,,,,,,,,,,0,98.17477042,,
2023,July,3,Grundys,32,1,JLR,AAGA,Agaricia,agaricites,10.00,5.00,1.00,23.5619449,,,,,,,,,,0,23.5619449,,
2023,July,3,Grundys,32,1,JLR,AAGA,Agaricia,agaricites,10.00,7.50,1.00,27.48893572,,,,,,,,,,0,27.48893572,,
2023,July,3,Grundys,32,1,JLR,PFUR,Porites,furcata,10.00,10.00,2.00,62.83185307,,,,,,,,,,0,62.83185307,,
2023,July,3,Grundys,32,1,JLR,MALC,Millepora,complanata,5.00,2.50,5.00,58.90486225,,,,,,,,,,0,58.90486225,,
2023,July,3,Grundys,32,1,JLR,MYCE,Mycetophellia,sp.,5.00,2.50,1.00,11.78097245,,,,,,,,,,0,11.78097245,,
2023,July,3,Westpoint,43,1,JLR,PFUR,Porites,furcata,5.00,2.00,1.00,10.99557429,,,,,,,,,,0,10.99557429,,
2023,July,3,Westpoint,43,1,JLR,MALC,Millepora,complanata,12.50,1.00,7.50,159.0431281,,,,,,,,,,0,159.0431281,,
2023,July,3,Westpoint,43,1,JLR,PAST,Porites,astreoides,7.50,5.00,1.00,19.63495408,,,,,,,,,,0,19.63495408,,
2023,July,3,Westpoint,43,1,JLR,ISIN,Isophyllia,sinuosa,10.00,10.00,7.50,235.619449,,,,,,,,,,0,235.619449,,
2023,July,3,Westpoint,43,1,JLR,SSID,Siderastrea,siderea,10.00,5.00,1.00,23.5619449,,,,,,,,,,0,23.5619449,,
2023,July,3,Westpoint,43,1,JLR,PSTR,Pseudodiploria,strigosa,22.50,20.00,15.00,1001.382658,,,,,,,,,,0,1001.382658,,
2023,July,3,Westpoint,43,1,JLR,PAST,Porites,astreoides,2.50,5.00,1.00,11.78097245,,,,,,,,,,0,11.78097245,,
2023,July,3,Westpoint,43,1,JLR,PAST,Porites,astreoides,5.00,5.00,1.00,15.70796327,,,,,,,,,,0,15.70796327,,
2023,July,3,Westpoint,43,1,JLR,MALC,Millepora,complanata,35.00,10.00,1.00,70.68583471,,,,,,,,,,0,70.68583471,,
2023,July,3,Westpoint,43,1,JLR,MALC,Millepora,complanata,10.00,10.00,1.00,31.41592654,,,,,,,,,,0,31.41592654,,
2023,July,3,Westpoint,43,1,JLR,AAGA,Agaricia,agaricites,5.00,7.50,1.00,19.63495408,,,,,,,,,,0,19.63495408,,
2023,July,3,Westpoint,43,1,JLR,SSID,Siderastrea,siderea,7.50,5.00,2.50,49.08738521,,,,,,,,,,0,49.08738521,,
2023,July,3,Westpoint,43,1,JLR,AAGA,Agaricia,agaricites,15.00,10.00,5.00,196.3495408,,,,,,,,,,0,196.3495408,,
2023,July,3,Westpoint,43,1,JLR,MALC,Millepora,complanata,15.00,7.50,1.00,35.34291735,,,,,,,,,,0,35.34291735,,
2023,July,3,Westpoint,43,1,JLR,MCAV,Montastraea,cavernosa,10.00,5.00,1.00,23.5619449,,,,,,,,,,0,23.5619449,,
2023,July,3,Westpoint,43,1,JLR,AAGA,Agaricia,agaricites,10.00,7.50,2.50,68.7223393,,,,,,,,,,0,68.7223393,,
2023,July,3,Westpoint,43,1,JLR,MCAV,Montastraea,cavernosa,10.00,10.00,25.00,785.3981634,,,,,,,,,,0,785.3981634,,
2023,July,3,Westpoint,43,1,JLR,SSID,Siderastrea,siderea,5.00,5.00,1.00,15.70796327,,,,,,,,,,0,15.70796327,,
2023,July,3,Westpoint,43,1,JLR,PAST,Porites,astreoides,10.00,10.00,10.00,314.1592654,,,,,,,,,,0,314.1592654,,
2023,July,3,Westpoint,43,1,JLR,MALC,Millepora,complanata,20.00,10.00,1.00,47.1238898,,,,,,,,,,0,47.1238898,,
2023,July,3,Westpoint,43,1,JLR,PPOR,Porites,porites,10.00,10.00,5.00,157.0796327,,,,,,,,,,0,157.0796327,,
2023,July,3,Westpoint,43,1,JLR,AAGA,Agaricia,agaricites,7.50,7.50,15.00,353.4291735,,,,,,,,,,0,353.4291735,,
2023,July,3,Westpoint,43,1,JLR,PAST,Porites,astreoides,10.00,10.00,2.50,78.53981634,,,,,,,,,,0,78.53981634,,
2023,July,3,Westpoint,43,1,JLR,SSID,Siderastrea,siderea,7.50,5.00,2.00,39.26990817,,,,,,,,,,0,39.26990817,,
2023,July,3,Westpoint,43,1,JLR,SSID,Siderastrea,siderea,10.00,5.00,5.00,117.8097245,,,,,,,,,,0,117.8097245,,
2023,July,3,Westpoint,43,1,JLR,SINT,Stephanocoenia ,intersepta,10.00,7.50,1.00,27.48893572,,,,,,,,,,0,27.48893572,,
2023,July,3,Westpoint,43,1,JLR,PAST,Porites,astreoides,5.00,5.00,2.50,39.26990817,,,,,,,,,,0,39.26990817,,
2023,July,3,Westpoint,43,1,JLR,PAST,Porites,astreoides,5.00,5.00,1.00,15.70796327,,,,,,,,,,0,15.70796327,,
2023,July,3,Westpoint,43,1,JLR,SSID,Siderastrea,siderea,5.00,5.00,5.00,78.53981634,,,,,,,,,20,15.70796327,62.83185307,,
2023,July,3,Westpoint,43,1,JLR,PAST,Porites,astreoides,7.50,7.50,7.50,176.7145868,,,,,,,,,10,17.67145868,159.0431281,,
2023,July,3,Westpoint,43,1,JLR,SINT,Stephanocoenia ,intersepta,7.50,7.50,1.00,23.5619449,,,,,,,,,,0,23.5619449,,
2023,July,3,Westpoint,43,1,JLR,MALC,Millepora,complanata,12.50,5.00,1.00,27.48893572,,,,,,,,,,0,27.48893572,,
2023,July,3,Westpoint,43,1,JLR,PAST,Porites,astreoides,10.00,5.00,1.00,23.5619449,,,,,,,,,,0,23.5619449,,
2023,July,3,Westpoint,43,1,JLR,MALC,Millepora,complanata,1.00,7.50,22.50,300.4147975,,,,,,,,,,0,300.4147975,,
2023,July,3,Westpoint,43,1,JLR,FFRA,Favia,fragum,5.00,5.00,1.00,15.70796327,,,,,,,,,20,3.141592654,12.56637061,,
2023,July,3,Westpoint,43,1,JLR,SSID,Siderastrea,siderea,5.00,2.50,1.00,11.78097245,,,,,,,,,,0,11.78097245,,
2023,July,3,Westpoint,43,1,JLR,AAGA,Agaricia,agaricites,10.00,10.00,1.00,31.41592654,,,,,,,,,,0,31.41592654,,
2023,July,3,Westpoint,43,1,JLR,SINT,Stephanocoenia ,intersepta,5.00,2.50,1.00,11.78097245,,,,,,,,,,0,11.78097245,,
2023,July,3,Westpoint,43,1,JLR,PAST,Porites,astreoides,7.50,7.50,10.00,235.619449,,,,,,,,,,0,235.619449,,
2023,July,3,Westpoint,43,1,JLR,PAST,Porites,astreoides,7.50,7.50,2.50,58.90486225,,,,,,,,,,0,58.90486225,,
2023,July,3,Westpoint,43,1,JLR,PSTR,Pseudodiploria,strigosa,25.00,20.00,15.00,1060.287521,,,,,,,,,,0,1060.287521,,
2023,July,4,Marthas,49,1,JLR,PAST,Porites,astreoides,7.50,7.50,10.00,235.619449,,,,,,,,,,0,235.619449,,
2023,July,4,Marthas,49,1,JLR,PAST,Porites,astreoides,10.00,5.00,10.00,235.619449,,,,,,,,,20,47.1238898,188.4955592,,
2023,July,4,Marthas,49,1,JLR,OFAV,Orbicella,faveolata,10.00,5.00,10.00,235.619449,,,,,,,,,,0,235.619449,,
2023,July,4,Marthas,49,1,JLR,ACER,Acropora,cervicornis,130.00,130.00,100.00,40840.7045,,y,white band disase,,,,,,30,12252.21135,28588.49315,,
2023,July,4,Marthas,49,1,JLR,PAST,Porites,astreoides,10.00,7.50,1.00,27.48893572,,,,,,,,,,0,27.48893572,,
2023,July,4,Marthas,49,1,JLR,PAST,Porites,astreoides,7.50,7.50,1.00,23.5619449,,,,10,,,,,,0,23.5619449,,
2023,July,4,Marthas,49,1,JLR,AAGA,Agaricia,agaricites,7.50,5.00,1.00,19.63495408,,,,,,,,,,0,19.63495408,,
2023,July,4,Marthas,49,1,JLR,AAGA,Agaricia,agaricites,10.00,5.00,5.00,117.8097245,,,,,,,,,,0,117.8097245,,
2023,July,4,Marthas,49,1,JLR,PAST,Porites,astreoides,12.50,5.00,15.00,412.3340358,,,,,,,,,,0,412.3340358,,
2023,July,4,Marthas,49,1,JLR,DLAB,Diploria,labyrinthyformis,7.50,5.00,7.50,147.2621556,,,,,,,,,,0,147.2621556,,
2023,July,4,Marthas,49,1,JLR,OFAV,Orbicella,faveolata,7.50,5.00,1.00,19.63495408,,,,,,,,,,0,19.63495408,,
2023,July,4,Marthas,49,1,JLR,PAST,Porites,astreoides,12.50,10.00,5.00,176.7145868,,,,,,,,,,0,176.7145868,,
2023,July,4,Marthas,49,1,JLR,OFAV,Orbicella,faveolata,10.00,6.00,7.50,188.4955592,,,,,,,,,40,75.39822369,113.0973355,,
2023,July,4,Marthas,49,1,JLR,AAGA,Agaricia,agaricites,12.50,5.00,1.00,27.48893572,,,,,,,,,,0,27.48893572,,
2023,July,4,Marthas,49,1,JLR,EFAS,Eusmilia,fastigiata,5.00,2.50,1.00,11.78097245,,,,,,,,,,0,11.78097245,,
2023,July,4,Marthas,49,1,JLR,PFUR,Porites,furcata,10.00,15.00,1.00,39.26990817,,,,,,,,,,0,39.26990817,,
2023,July,4,Marthas,49,1,JLR,MALC,Millepora,complanata,10.00,1.00,22.50,388.7720909,,,,,,,,,,0,388.7720909,,
2023,July,4,Marthas,49,1,JLR,PAST,Porites,astreoides,5.00,5.00,5.00,78.53981634,,,,,,,,,,0,78.53981634,,
2023,July,4,Marthas,49,1,JLR,AAGA,Agaricia,agaricites,5.00,10.00,7.50,176.7145868,,,,,,,,,,0,176.7145868,,
2023,July,4,Marthas,49,1,JLR,MCAV,Montastraea,cavernosa,12.50,10.00,1.00,35.34291735,,,,,,,,,,0,35.34291735,,
2023,July,4,Marthas,49,1,JLR,SSID,Siderastrea,siderea,10.00,10.00,15.00,471.238898,,,,,,,,,,0,471.238898,,
2023,July,4,Marthas,49,1,JLR,SINT,Stephanocoenia ,intersepta,10.00,7.50,1.00,27.48893572,,,,,,,,,,0,27.48893572,,
2023,July,4,Marthas,49,1,JLR,ACER,Acropora,cervicornis,10.00,7.50,15.00,412.3340358,,,,,,,,,40,164.9336143,247.4004215,,
2023,July,4,Marthas,49,1,JLR,AAGA,Agaricia,agaricites,7.50,7.50,2.50,58.90486225,,,,,,,,,,0,58.90486225,,
2023,July,4,Marthas,49,1,JLR,OFAV,Orbicella,faveolata,5.00,5.00,5.00,78.53981634,,,,,,,,,,0,78.53981634,,
2023,July,4,Marthas,49,1,JLR,PAST,Porites,astreoides,7.50,10.00,7.50,206.1670179,,,,,,,,,,0,206.1670179,,
2023,July,4,Marthas,49,1,JLR,MALC,Millepora,alcicornis,22.50,1.00,22.50,830.5585578,,,,,,,,,,0,830.5585578,,
2023,July,4,Marthas,49,1,JLR,PFUR,Porites,furcata,10.00,15.00,5.00,196.3495408,,,,,,,,,,0,196.3495408,,
2023,July,4,Marthas,49,1,JLR,SSID,Siderastrea,siderea,12.50,20.00,7.50,382.8816047,,,,,,,,,,0,382.8816047,,
2023,July,4,Marthas,49,1,JLR,OFRA,Orbicella,franksi,10.00,10.00,12.50,392.6990817,,,,,,,,,,0,392.6990817,,
2023,July,4,Marthas,49,1,JLR,AAGA,Agaricia,agaricites,7.50,5.00,1.00,19.63495408,,,,,,,,,,0,19.63495408,,
2023,July,4,Marthas,49,1,JLR,AAGA,Agaricia,agaricites,10.00,2.00,12.50,235.619449,,,,,,,,,,0,235.619449,,
2023,July,4,Marthas,49,1,JLR,MALC,Millepora,alcicornis,15.00,1.00,20.00,502.6548246,,,,,,,,,,0,502.6548246,,
2023,July,4,Marthas,49,1,JLR,PAST,Porites,astreoides,7.50,7.50,5.00,117.8097245,,,,,,,,,,0,117.8097245,,
2023,July,4,Marthas,49,1,JLR,AHUM,Agaricia,humilis,10.00,7.50,1.00,27.48893572,,,,,,,,,,0,27.48893572,,
2023,July,4,Marthas,49,1,JLR,MALC,Millepora,alcicornis,12.50,1.00,17.50,371.1006322,,,,,,,,,,0,371.1006322,,
2023,July,4,Marthas,49,1,JLR,MCAV,Montastraea,cavernosa,12.50,5.00,7.50,206.1670179,,,,,,,,,,0,206.1670179,,
2023,July,4,Marthas,49,1,JLR,SSID,Siderastrea,siderea,12.50,10.00,15.00,530.1437603,,,,,,,,,,0,530.1437603,,
2023,July,4,Marthas,49,1,JLR,MALC,Millepora,alcicornis,10.00,1.00,15.00,259.1813939,,,,,,,,,,0,259.1813939,,
2023,July,4,Marthas,49,1,JLR,PFUR,Porites,furcata,5.00,2.00,5.00,54.97787144,,,,,,,,,,0,54.97787144,,
2023,July,4,Marthas,49,1,JLR,SSID,Siderastrea,siderea,5.00,5.00,5.00,78.53981634,,,,,,,,,5,3.926990817,74.61282552,,
2023,July,4,Marthas,49,1,JLR,PFUR,Porites,furcata,10.00,7.50,7.50,206.1670179,,,,,,,,,,0,206.1670179,,
2023,July,4,Marthas,49,1,JLR,SSID,Siderastrea,siderea,5.00,5.00,2.50,39.26990817,,,,,,,,,,0,39.26990817,,
2023,July,4,Marthas,49,1,JLR,PFUR,Porites,furcata,10.00,7.50,2.00,54.97787144,,,,,,,,,,0,54.97787144,,
2023,July,4,Marthas,49,1,JLR,PAST,Porites,astreoides,12.50,10.00,12.50,441.7864669,,,,,,,,,,0,441.7864669,,
2023,July,4,Marthas,49,1,JLR,SSID,Siderastrea,siderea,5.00,5.00,1.00,15.70796327,,,,,,,,,,0,15.70796327,,
2023,July,4,Marthas,49,1,JLR,SSID,Siderastrea,siderea,5.00,5.00,2.00,31.41592654,,,,,,,,,,0,31.41592654,,
2023,July,4,Marthas,49,1,JLR,PFUR,Porites,furcata,10.00,10.00,2.00,62.83185307,,,,,,,,,,0,62.83185307,,
2023,July,4,Marthas,49,1,JLR,OFAV,Orbicella,faveolata,7.50,5.00,1.00,19.63495408,,,,,,,,,,0,19.63495408,,
2023,July,4,Marthas,49,1,JLR,PPOR,Porites,porites,15.00,2.50,2.00,54.97787144,,,,,,,,,60,32.98672286,21.99114858,,
2023,July,4,Marthas,49,1,JLR,MCAV,Montastraea,cavernosa,12.50,12.50,17.50,687.223393,,,,,,,,,,0,687.223393,,
2023,July,4,Marthas,49,1,JLR,PFUR,Porites,furcata,7.50,7.50,2.00,47.1238898,,,,,,,,,,0,47.1238898,,
2023,July,4,Marthas,49,1,JLR,DSTO,Diploria,strigosa,5.00,5.00,2.50,39.26990817,,,,,,,,,,0,39.26990817,,
2023,July,4,Marthas,49,1,JLR,SSID,Siderastrea,siderea,10.00,5.00,2.00,47.1238898,,,,,,,,,,0,47.1238898,,
2023,July,4,Marthas,49,1,JLR,SSID,Siderastrea,siderea,20.00,10.00,10.00,471.238898,,,,,,,,,,0,471.238898,,
2023,July,4,Marthas,49,1,JLR,AAGA,Agaricia,agaricites,10.00,2.00,10.00,188.4955592,,,,,,,,,,0,188.4955592,,
2023,July,4,Marthas,49,1,JLR,MCAV,Montastraea,cavernosa,5.00,5.00,7.50,117.8097245,,,,,,,,,,0,117.8097245,,
2023,July,4,Marthas,49,1,JLR,PAST,Porites,astreoides,10.00,5.00,1.00,23.5619449,,,,,,,,,,0,23.5619449,,
2023,July,4,Marthas,49,1,JLR,AAGA,Agaricia,agaricites,12.50,2.00,,0,,,,,,,,,,0,0,,
,,,,,,,,,,,,,0,,,,,,,,,,0,0,,
,,,,,,,,,,,,,0,,,,,,,,,,0,0,,
,,,,,,,,,,,,,0,,,,,,,,,,0,0,,
,,,,,,,,,,,,,0,,,,,,,,,,0,0,,
,,,,,,,,,,,,,0,,,,,,,,,,0,0,,
,,,,,,,,,,,,,0,,,,,,,,,,0,0,,
,,,,,,,,,,,,,0,,,,,,,,,,0,0,,
,,,,,,,,,,,,,0,,,,,,,,,,0,0,,
,,,,,,,,,,,,,0,,,,,,,,,,0,0,,
